timestamp,gesture,handedness,confidence,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
2026-09-10T12:19:26.795725,ACCELERATE,Right,0.9973,0.5394558310508728,0.8020645380020142,-4.818368282144547e-08,0.5176815390586853,0.6888309121131897,-0.0001605378201929,0.4842022061347961,0.5984532833099365,-0.011518764309585,0.4537112712860107,0.5241011381149292,-0.0236763805150985,0.4500936865806579,0.4576712250709533,-0.0361587703227996,0.3983986377716064,0.6257938146591187,-0.0188852287828922,0.3582787215709686,0.6148529648780823,-0.0268435087054967,0.3871507346630096,0.6276217103004456,-0.0338414646685123,0.4147759675979614,0.643258810043335,-0.0380300730466842,0.3782338500022888,0.6965969800949097,-0.0248054303228855,0.3385927975177765,0.6748830080032349,-0.0241498053073883,0.3656529188156128,0.6835905313491821,-0.0231436714529991,0.3952584266662597,0.6997132897377014,-0.0247208047658205,0.3713187873363495,0.7663494348526001,-0.0287563987076282,0.3351743817329407,0.7414738535881042,-0.0248975418508052,0.3607878088951111,0.7495007514953613,-0.0148141337558627,0.3893954157829284,0.7631321549415588,-0.0110145499929785,0.3737959861755371,0.8291730880737305,-0.0326926670968532,0.3455296158790588,0.8063496947288513,-0.0285289529711008,0.371272474527359,0.8107557892799377,-0.0146876526996493,0.394039511680603,0.818901777267456,-0.004116668831557
2026-09-10T12:19:26.852391,ACCELERATE,Right,0.9969,0.5405359268188477,0.8008120059967041,-5.3352149365082375e-08,0.5177832841873169,0.6883779168128967,0.0004186066216789,0.4841582179069519,0.5978555083274841,-0.0103586409240961,0.454370766878128,0.5236624479293823,-0.0220720246434211,0.450815886259079,0.4589982032775879,-0.0340576358139514,0.3977120220661163,0.6275137066841125,-0.0176240783184766,0.3598693013191223,0.6142661571502686,-0.0254787877202034,0.3886312246322632,0.6268279552459717,-0.0327566750347614,0.415954977273941,0.6427806615829468,-0.0371434837579727,0.3782756328582763,0.6980258226394653,-0.0236735641956329,0.3411698639392853,0.6757457256317139,-0.0228045675903558,0.3683496713638305,0.6841551065444946,-0.0220730993896722,0.3974119126796722,0.7000406384468079,-0.0240209810435771,0.3719029724597931,0.7673866748809814,-0.0277704056352376,0.337327778339386,0.7424803972244263,-0.0239470563828945,0.3628300428390503,0.7501378655433655,-0.0140678491443395,0.3910538852214813,0.7634169459342957,-0.0104305474087595,0.3744643926620483,0.8298683166503906,-0.0317782126367092,0.3461128771305084,0.8072118759155273,-0.0276066400110721,0.3713913261890411,0.8114517331123352,-0.0137209556996822,0.3938452303409576,0.8192875981330872,-0.0031310266349464
2026-09-10T12:19:26.913907,ACCELERATE,Right,0.9969,0.5415816903114319,0.8028446435928345,-4.556400412525363e-08,0.5193503499031067,0.6870723366737366,0.0017222827300429,0.486501544713974,0.596697986125946,-0.0078206751495599,0.4560111165046692,0.523078203201294,-0.0180548075586557,0.4523288011550903,0.4593974947929382,-0.0282477289438247,0.3987325131893158,0.6312989592552185,-0.017483377829194,0.3625322878360748,0.616925835609436,-0.0212496127933263,0.3907594084739685,0.6288395524024963,-0.0246678553521633,0.4166974425315857,0.6454424262046814,-0.0268686972558498,0.3789133131504059,0.7018212676048279,-0.0234629809856414,0.3402403593063354,0.6753526329994202,-0.019068144261837,0.3668979406356811,0.682683527469635,-0.0160867497324943,0.3953288793563843,0.6995820999145508,-0.016747361049056,0.3728594779968261,0.7699410319328308,-0.026814267039299,0.3392273187637329,0.7412185668945312,-0.0197233837097883,0.3646026253700256,0.7468742728233337,-0.0091393673792481,0.3922130763530731,0.7607399225234985,-0.0056694597005844,0.3762918710708618,0.8312313556671143,-0.0299576036632061,0.3509654402732849,0.80601966381073,-0.0235339887440204,0.3760985434055328,0.8090324997901917,-0.0091058947145938,0.3983329832553863,0.8177140951156616,0.0014462743420153
2026-09-10T12:19:26.976888,ACCELERATE,Right,0.9976,0.5520843863487244,0.8209741115570068,-9.914764120821928e-08,0.5295329689979553,0.7052714228630066,-0.0002569296339061,0.4928388893604278,0.611318051815033,-0.0102204903960227,0.4605394899845123,0.5376144051551819,-0.0208128541707992,0.455599695444107,0.4737144708633423,-0.0312436949461698,0.4046356976032257,0.6401606798171997,-0.0177449230104684,0.3637668490409851,0.6224412322044373,-0.0255072005093097,0.393346756696701,0.6370143294334412,-0.0333033874630928,0.4228771924972534,0.6540306210517883,-0.0381904207170009,0.3856238126754761,0.7112897634506226,-0.0230655390769243,0.3485896289348602,0.6865169405937195,-0.0211350284516811,0.3751916587352752,0.695138692855835,-0.0206456314772367,0.4044355154037475,0.7107301950454712,-0.0233061406761407,0.3798511624336242,0.7808365821838379,-0.0264231599867343,0.3455753326416015,0.7522858381271362,-0.0220618080347776,0.3709715604782104,0.7599483132362366,-0.0124841844663023,0.3997972905635834,0.7740048170089722,-0.0094582540914416,0.3828244209289551,0.8440659046173096,-0.0297358781099319,0.3541679382324219,0.8173074722290039,-0.0255580004304647,0.379992812871933,0.8221198320388794,-0.0119742564857006,0.4037290811538696,0.8313084840774536,-0.001776136807166
2026-09-10T12:19:27.037345,ACCELERATE,Right,0.9979,0.5492464900016785,0.8191251754760742,-7.04644307347735e-08,0.5269127488136292,0.7033136487007141,0.0022453889250755,0.4910363852977752,0.6110333800315857,-0.0071781892329454,0.4597666263580322,0.5378003716468811,-0.0174854435026645,0.4563226103782654,0.4734766483306885,-0.0281962864100933,0.4036081731319427,0.6401523947715759,-0.0184254627674818,0.3616717457771301,0.6285018920898438,-0.0245386231690645,0.3914849460124969,0.6401335000991821,-0.0309496615082025,0.4192286729812622,0.6541224122047424,-0.0352063067257404,0.3846763670444488,0.7124971151351929,-0.0244929380714893,0.3485526442527771,0.6902580261230469,-0.0218109246343374,0.3763926923274994,0.6986348628997803,-0.0205955170094966,0.4056183993816376,0.7149779796600342,-0.022686168551445,0.3794158101081848,0.7824969291687012,-0.0280466340482234,0.3463317453861236,0.7560029029846191,-0.0224055424332618,0.3722199201583862,0.7624698281288147,-0.0126977832987904,0.4007517099380493,0.7759582996368408,-0.0097084185108542,0.3832176923751831,0.8445174694061279,-0.0312741138041019,0.3571512103080749,0.8195666074752808,-0.0259624999016523,0.3824683725833893,0.8240156769752502,-0.0123306363821029,0.4047362804412842,0.8327803611755371,-0.0021808070596307
2026-09-10T12:19:27.101404,ACCELERATE,Right,0.996,0.5552219748497009,0.826233446598053,-5.9150970344035165e-08,0.534522533416748,0.7138387560844421,-0.0018211868591606,0.500839114189148,0.6226898431777954,-0.0132477842271327,0.4701898992061615,0.5501567125320435,-0.0249517560005188,0.4660496115684509,0.4855686128139496,-0.0364964082837104,0.4151919782161712,0.6517453193664551,-0.0226106420159339,0.3669140636920929,0.633385419845581,-0.0325877629220485,0.3954043686389923,0.6446173191070557,-0.0397336520254612,0.4268697202205658,0.6575554609298706,-0.0434756018221378,0.3967436552047729,0.722393810749054,-0.0273017454892396,0.3518173992633819,0.6978453993797302,-0.0283455923199653,0.3788042664527893,0.7062298059463501,-0.0273825861513614,0.4098773896694183,0.7195842862129211,-0.0289267376065254,0.3907475471496582,0.7913538217544556,-0.0301862470805645,0.3514824509620666,0.7657404541969299,-0.0277619492262601,0.3766169548034668,0.771635115146637,-0.017540093511343,0.4059906601905823,0.7829549312591553,-0.013625930994749,0.3932393193244934,0.8540138602256775,-0.0330487117171287,0.3648096621036529,0.8313263654708862,-0.0292918905615806,0.3889784514904022,0.833912193775177,-0.015840234234929,0.4112797379493713,0.8399732112884521,-0.0058158952742815
2026-09-10T12:19:27.164471,ACCELERATE,Right,0.9976,0.5575999021530151,0.8295220732688904,-6.413245046132944e-08,0.5371769070625305,0.7137658596038818,0.0023982194252312,0.5049988031387329,0.6228681206703186,-0.0072610704228281,0.4756751656532287,0.5484512448310852,-0.0172914415597915,0.4708324074745178,0.4841862022876739,-0.0272584147751331,0.42182257771492,0.6523526906967163,-0.0226804353296756,0.3776642680168152,0.6316763758659363,-0.0272956546396017,0.4084905982017517,0.6403768062591553,-0.029212212190032,0.437380850315094,0.654636800289154,-0.0302050169557333,0.4008522629737854,0.723455011844635,-0.0282061342149972,0.3573507666587829,0.6969143152236938,-0.0239002387970685,0.3860834538936615,0.7043375968933105,-0.0184265319257974,0.415699303150177,0.7189337611198425,-0.0181070491671562,0.3938269913196563,0.7933740615844727,-0.0309158507734537,0.3545323312282562,0.7651203274726868,-0.0238331351429224,0.3809560537338257,0.7700085043907166,-0.0105719687417149,0.4094738662242889,0.7823585271835327,-0.0059684254229068,0.3967756330966949,0.8563064932823181,-0.0331326127052307,0.3670634925365448,0.8291604518890381,-0.0261233318597078,0.3914843201637268,0.8304481506347656,-0.0102186705917119,0.413219153881073,0.8379933834075928,0.0007276636897586
2026-09-10T12:19:27.226655,ACCELERATE,Right,0.9963,0.5586951375007629,0.8299697637557983,-2.9946086499421654e-08,0.5376262068748474,0.7147483229637146,0.0010754695395007,0.505223274230957,0.6245317459106445,-0.0092326058074831,0.4749896228313446,0.551781415939331,-0.0202755704522132,0.4701136946678161,0.4856623411178589,-0.031094554811716,0.4203555583953857,0.6540486216545105,-0.0188877750188112,0.3729310035705566,0.6365965604782104,-0.0250597298145294,0.4031571447849273,0.6449400782585144,-0.0296334419399499,0.4318319261074066,0.6579104065895081,-0.0322726257145404,0.3997085988521576,0.7246604561805725,-0.0242921914905309,0.3554024696350097,0.6988552212715149,-0.0210357401520013,0.3832330405712127,0.704930305480957,-0.01747627556324,0.4126923382282257,0.7188557982444763,-0.0180503204464912,0.3928436934947967,0.7934543490409851,-0.027546202763915,0.3540381491184234,0.7651490569114685,-0.0217240769416093,0.3802400827407837,0.7695175409317017,-0.0096649890765547,0.4086091518402099,0.7812817692756653,-0.0052852183580398,0.3957456946372986,0.8549721837043762,-0.0305888690054416,0.3664642870426178,0.8266331553459167,-0.0244329795241355,0.391504168510437,0.8281640410423279,-0.0090795177966356,0.4139494299888611,0.8362847566604614,0.0019070224370807
2026-09-10T12:19:27.291551,ACCELERATE,Right,0.9963,0.561996340751648,0.8331249356269836,-3.26290106045235e-08,0.5402106046676636,0.7201910018920898,-0.0002685749786905,0.5078176856040955,0.6294161677360535,-0.0112394774332642,0.4776910245418548,0.555626392364502,-0.0223735924810171,0.4720333814620971,0.4887993633747101,-0.033303502947092,0.4214767813682556,0.6588459014892578,-0.0216989256441593,0.3786434829235077,0.6383605599403381,-0.0272050928324461,0.4090002775192261,0.6470352411270142,-0.0307616982609033,0.4384967684745788,0.6598947048187256,-0.0329718329012393,0.4006930589675903,0.7293806672096252,-0.0265370719134807,0.3608591556549072,0.7007184028625488,-0.0230579953640699,0.3883917927742004,0.7070318460464478,-0.0195125136524438,0.4179155230522156,0.7216870784759521,-0.0203934628516435,0.3946000635623932,0.798729658126831,-0.0290336050093173,0.3561834990978241,0.7686988711357117,-0.023982560262084,0.3828306198120117,0.7733492255210876,-0.0122074233368039,0.4119390249252319,0.7857381105422974,-0.0080505451187491,0.398754745721817,0.8608869314193726,-0.0312042292207479,0.3684992492198944,0.832624614238739,-0.026802958920598,0.3937665224075317,0.8346883654594421,-0.0119806844741106,0.4163957834243774,0.8430548310279846,-0.001127938972786
2026-09-10T12:19:27.353587,ACCELERATE,Right,0.9946,0.5593663454055786,0.8301331400871277,1.0302446895593675e-08,0.5371189713478088,0.7162876725196838,-0.0005836943164467,0.5016140341758728,0.6239354610443115,-0.0122777838259935,0.4738588333129883,0.5478918552398682,-0.0244279708713293,0.4710974395275116,0.4809940159320831,-0.0370006151497364,0.4181148707866668,0.6562709212303162,-0.0253826566040515,0.3686491847038269,0.6440848112106323,-0.0343514755368232,0.3994661569595337,0.6522335410118103,-0.0399831011891365,0.428933173418045,0.6630969643592834,-0.0432124733924865,0.3986973762512207,0.7301822900772095,-0.0317977890372276,0.3467760682106018,0.7043492197990417,-0.0322582200169563,0.3754485547542572,0.7112483978271484,-0.0295945405960083,0.4074200987815857,0.7257320284843445,-0.0300447139889001,0.3926094174385071,0.802593469619751,-0.0360158644616603,0.3466720581054687,0.7734201550483704,-0.0339215472340583,0.3744016289710998,0.7786478400230408,-0.0217973254621028,0.4044816792011261,0.7903079986572266,-0.0164738520979881,0.3966011703014374,0.8680064678192139,-0.0399646833539009,0.3607678115367889,0.8405377864837646,-0.0373411737382411,0.3868910074234009,0.8427237868309021,-0.0220751408487558,0.4104090929031372,0.850050687789917,-0.0105811534449458
